7.290460171224957717e-07,7.405582976565698496e-04,9.916432457098617315e-01,8.550067728208093909e-01
7.277926642662192885e-07,7.350232365381780550e-04,9.932508057570955673e-01,8.671671506717001376e-01
7.256738458308885891e-07,7.290049937366578506e-04,9.935963349999119565e-01,8.730573511052145408e-01
7.227302439018608557e-07,7.238741353472661656e-04,9.927093137475376805e-01,8.625683284772321935e-01
7.189907259258664534e-07,7.183583806033705388e-04,9.906054118455441815e-01,8.456609584969598803e-01
7.144723101981124630e-07,7.078374929641843448e-04,9.872839668176351946e-01,8.261975358480269094e-01
7.091790938688924261e-07,6.851254835922189739e-04,9.827240610006657828e-01,8.011953603194903462e-01
7.031002869705689650e-07,6.502484523204754259e-04,9.768797514126988935e-01,7.708125959998506360e-01
7.234177840753588905e-07,6.472605005937835275e-04,9.765331885584483951e-01,7.648129308398694537e-01
7.260275917013994425e-07,6.850679468989693145e-04,9.832225669708926086e-01,7.986402940074761592e-01
7.274188246249659030e-07,7.142512989316267963e-04,9.882831567026801878e-01,8.294121903445856869e-01
7.276621137342826256e-07,7.294392764653158303e-04,9.917653163592479171e-01,8.541044365869004951e-01
7.268156616229493513e-07,7.322827405204608217e-04,9.937092513964922436e-01,8.733633708127366280e-01
7.249274367842344906e-07,7.287826439534318950e-04,9.941474134516258276e-01,8.900102469752381174e-01
7.220367894266187031e-07,7.216113652426411852e-04,9.931054634626668154e-01,8.681279087133864092e-01
7.181751923300085547e-07,7.095216091884429211e-04,9.906015178239823138e-01,8.447576215824159629e-01
7.133659913460650554e-07,6.890973226676105727e-04,9.866437227284090561e-01,8.183499790594570555e-01
7.076232168122904605e-07,6.588751970261589068e-04,9.812265296271782677e-01,7.881480665896747340e-01
7.009496608672848408e-07,6.214737660968432890e-04,9.743263585393728832e-01,7.555321582618365062e-01
7.186267449941602586e-07,6.177938196521093675e-04,9.728886813833663716e-01,7.492774601776107657e-01
7.221040819813103487e-07,6.568100139677673401e-04,9.805626074161135630e-01,7.836149640607036337e-01
7.242299967113463749e-07,6.902395754901125306e-04,9.864231614468420561e-01,8.161243602660003260e-01
7.250551032165828632e-07,7.138511205987810087e-04,9.904923369323926918e-01,8.439460295754080965e-01
7.246236803779847946e-07,7.248323138838944774e-04,9.927896225497780947e-01,8.637131009732940123e-01
7.229755590721666412e-07,7.245312569573667807e-04,9.933347250171939979e-01,8.702202199173224573e-01
7.201474879933308793e-07,7.151052327512828245e-04,9.921488034101069164e-01,8.582149924721061973e-01
7.161736248022413723e-07,6.966021117629515912e-04,9.892538200429008555e-01,8.348777143941954471e-01
7.110850164969700289e-07,6.688903460145611884e-04,9.846700381319033468e-01,8.056657040181999241e-01
7.049081455385709950e-07,6.338384871815212112e-04,9.784121203248719034e-01,7.731625285696065442e-01
6.976628111693480327e-07,5.943200136667909673e-04,9.704846500325360337e-01,7.393640552764717544e-01
7.128630300128069514e-07,5.893698051796550071e-04,9.680881442038166140e-01,7.321408433267633242e-01
7.171836667925761711e-07,6.297939111976154272e-04,9.767470389047944179e-01,7.661924365830381500e-01
7.200324623407543734e-07,6.667964108816883638e-04,9.834186800758701885e-01,7.986957947874422370e-01
7.214361145460963476e-07,6.971820368571844803e-04,9.880909774702442139e-01,8.268449748798062382e-01
7.214216081676377931e-07,7.163410251106724436e-04,9.907580800553354994e-01,8.460832804181979139e-01
7.200182169351697944e-07,7.200130141640737015e-04,9.914240452665177283e-01,8.513779504845109258e-01
7.172588788082596020e-07,7.076549079979035884e-04,9.901047131594339357e-01,8.411165481679562239e-01
7.131805313663092496e-07,6.824556738413465424e-04,9.868272319402624504e-01,8.186629948197332585e-01
7.078232544558951481e-07,6.486655321535601338e-04,9.816272378483207328e-01,7.890405621581410012e-01
7.012283359680697551e-07,6.098644265610839816e-04,9.745442515736452149e-01,7.560942242483500442e-01
6.934356145507882751e-07,5.685535836292265064e-04,9.656163019585037866e-01,7.221288231262065205e-01
7.063327049313876491e-07,5.620464944972124567e-04,9.623626087069778734e-01,7.135926192214571140e-01
7.114701176317044717e-07,6.037536979175877130e-04,9.720117246671330369e-01,7.467453142519302478e-01
7.150268503706773137e-07,6.437309928203020087e-04,9.795095563813345230e-01,7.785230932912637902e-01
7.170022727972439910e-07,6.798274943168926840e-04,9.848040833411791928e-01,8.068181887687639886e-01
7.174029524102425340e-07,7.076049154270016954e-04,9.878591299476825460e-01,8.279791465048456089e-01
7.162453010587515012e-07,7.168845778808746521e-04,9.886598364683581996e-01,8.352057383822795167e-01
7.135573093920636762e-07,7.000438165629633159e-04,9.872157140958671695e-01,8.237346233784333949e-01
7.093788623657240687e-07,6.675002074091934603e-04,9.835604710004585138e-01,7.999161099456417734e-01
7.037604583184965283e-07,6.284662784186646929e-04,9.777485602622781879e-01,7.700670365722286359e-01
6.967605098735296668e-07,5.866685051139500576e-04,9.698491830134794434e-01,7.374648028681638490e-01
6.884417110900742796e-07,5.439176787353926408e-04,9.599390724733526392e-01,7.040003743825778981e-01
6.992087063817246522e-07,5.357305040696891960e-04,9.558990284946820015e-01,6.941704738136706965e-01
7.051390136865677363e-07,5.784438283445937547e-04,9.665531803204057137e-01,7.262968350642726723e-01
7.093900038773149963e-07,6.207356665243104338e-04,9.749006722208097830e-01,7.574212693080727421e-01
7.119304749881174237e-07,6.613572439038720380e-04,9.808430383128362573e-01,7.862315441368766811e-01
7.127434720365754220e-07,6.976134560647827580e-04,9.843079656637173658e-01,8.105805275005548705e-01
7.118302190536784258e-07,7.158953478045138432e-04,9.852577302810058280e-01,8.223066563642189575e-01
7.092126617337197387e-07,6.913653269644071467e-04,9.836942181149004316e-01,8.071590082482625883e-01
7.049339417740385088e-07,6.512983081240591695e-04,9.796592622801142403e-01,7.806652370648891059e-01
6.990565754484160967e-07,6.080391892046124779e-04,9.732301436814909668e-01,7.503233433703887512e-01
6.916586143665060632e-07,5.639733587286652108e-04,9.645112760913967520e-01,7.181648813228974637e-01
6.828284888426815818e-07,5.201741997877566345e-04,9.536239499407631603e-01,6.854355744622401270e-01
6.916286536310970817e-07,5.102896765138481214e-04,9.488360961299830976e-01,6.745475140995266239e-01
6.983343667951735560e-07,5.536615860026410487e-04,9.605231720429209252e-01,7.058148318739309035e-01
7.032708432272348102e-07,5.975570989960241313e-04,9.697559036084655304e-01,7.365036982672806820e-01
7.063728311616110713e-07,6.412595271680418931e-04,9.763815211558664053e-01,7.658031226176756912e-01
7.075964262448870343e-07,6.838397289458613510e-04,9.802842814653398573e-01,7.928159486307073678e-01
7.069250882031081383e-07,7.174058488319984576e-04,9.813984983184358413e-01,8.128380106676420525e-01
7.043735810964734199e-07,6.791248091733577928e-04,9.797166996314662368e-01,7.903150559248859341e-01
6.999888414621482049e-07,6.332535701153108260e-04,9.752908234342995142e-01,7.614636215748477044e-01
6.938474444746067234e-07,5.871267273081915263e-04,9.682260906357404995e-01,7.307145318903788267e-01
6.860501080441033647e-07,5.415496963222320810e-04,9.586690683735344942e-01,6.989431174324008955e-01
6.767142995019698364e-07,4.971171360864931393e-04,9.467927580685501221e-01,6.669318411131897051e-01
7.203272295599859741e-07,6.178768987594971144e-04,9.609661370067645869e-01,7.117140672423029057e-01
7.179163849248574588e-07,6.078410447651415955e-04,9.621287529085486012e-01,7.122827973137410007e-01
7.151917403341123041e-07,5.969944709001854871e-04,9.627909045830096435e-01,7.123320846836888043e-01
7.122519797145962961e-07,5.872605776925520372e-04,9.630652586018377814e-01,7.124142282278175253e-01
7.091693383116300628e-07,5.795734536495710356e-04,9.630405039600655748e-01,7.123351481625419535e-01
7.059951313447030376e-07,5.743983496987393111e-04,9.627848070863895824e-01,7.116022549421422427e-01
7.027634926091867201e-07,5.719833795167896060e-04,9.623470798774484969e-01,7.100087848598237716e-01
6.994934888797534319e-07,5.724696021254559782e-04,9.617560840455067206e-01,7.080015158156351962e-01
6.961897031196552858e-07,5.759237964140744405e-04,9.610172545338944161e-01,7.064217626327231603e-01
6.928413109516306003e-07,5.822996374123781856e-04,9.601070240699097758e-01,7.060148748438777044e-01
6.894195936367109024e-07,5.912489653525930576e-04,9.589643503206566333e-01,7.071223563746907859e-01
7.239102960527172562e-07,6.688091754187094245e-04,9.672726971610605684e-01,7.445982674000442003e-01
7.222927971367288783e-07,6.542129738053615879e-04,9.693148809474266825e-01,7.441633220573359297e-01
7.201889373327203659e-07,6.391080655880286001e-04,9.706434655615467921e-01,7.434998611932065460e-01
7.177042936486406089e-07,6.263358201601096397e-04,9.713740719749666130e-01,7.435454993942176571e-01
7.149167914631771550e-07,6.166411579799522744e-04,9.715962313580683851e-01,7.437002145558675448e-01
7.118822609443338835e-07,6.102701364260657534e-04,9.713772071416784115e-01,7.428456316327327613e-01
7.086382035866304198e-07,6.073395433732003100e-04,9.707634595143315170e-01,7.403926591753163811e-01
7.052058823171023387e-07,6.079474420158187615e-04,9.697797801796944617e-01,7.370499713133473740e-01
7.015908056689550495e-07,6.122138493772756682e-04,9.684260367936460279e-01,7.342136475952267816e-01
6.977816286414120679e-07,6.202947394380932964e-04,9.666714203266077998e-01,7.330723942050493269e-01
6.937474335597047940e-07,6.323647624126120526e-04,9.644460857712219282e-01,7.343831131368178111e-01
7.251507691746552178e-07,7.093046129477243800e-04,9.707901540856166411e-01,7.715040397111990744e-01
7.244297032663853673e-07,6.868249610661968357e-04,9.738127353718446511e-01,7.683145958293468025e-01
7.230396671040322732e-07,6.681055769820178286e-04,9.758951415578194233e-01,7.674585762382877263e-01
7.210885310864863771e-07,6.533069634822899182e-04,9.771502638626494708e-01,7.683841413222733951e-01
7.186570575553101111e-07,6.423175096966440454e-04,9.776649067571951957e-01,7.696731558642643245e-01
7.158040273426802951e-07,6.350406548066285344e-04,9.775035446910560477e-01,7.691218687738479165e-01
7.125697686144060285e-07,6.314044213816204752e-04,9.767097996642343238e-01,7.653472837800814332e-01
7.089780925566379190e-07,6.313429071058826100e-04,9.753056063094340811e-01,7.596051682436326669e-01
7.050366599835396348e-07,6.347264842538411899e-04,9.732880448404930274e-01,7.540966028698972146e-01
7.007358051348926335e-07,6.410911036729178983e-04,9.706238712476885633e-01,7.500501631854694651e-01
6.960458356339665953e-07,6.482162776664911067e-04,9.672418797669830592e-01,7.469326022597184700e-01
7.243303442321030736e-07,6.834227473978443960e-04,9.718655445540173021e-01,7.618603018162466434e-01
7.245666302584509149e-07,6.869046904452616280e-04,9.759306165188413873e-01,7.740859961785002685e-01
7.239515480346200080e-07,6.765095760014733488e-04,9.788266456477281441e-01,7.795590122461192317e-01
7.225892968590604986e-07,6.646332704632988697e-04,9.806567840642105294e-01,7.844096230323711616e-01
7.205594580091802829e-07,6.546576197718940743e-04,9.815005233000021478e-01,7.888974110127922046e-01
7.179213581719576560e-07,6.473905388139344083e-04,9.814170935554715758e-01,7.897558005076471543e-01
7.147171452292980161e-07,6.429263250289843487e-04,9.804468228488846249e-01,7.838851517778073763e-01
7.109734525610175504e-07,6.409577079638623890e-04,9.786103262508178968e-01,7.741201680470044533e-01
7.067016197162622752e-07,6.405658637615801142e-04,9.759055299177072929e-01,7.638881499100643735e-01
7.018965034263796821e-07,6.393648020059521141e-04,9.723026931203425649e-01,7.535583060612204287e-01
6.965339701115100932e-07,6.318281290787248908e-04,9.677378013869278872e-01,7.406035499802497979e-01
7.217508415464822527e-07,6.505277575656009904e-04,9.708628413513070710e-01,7.471725488032016083e-01
7.229698025698100132e-07,6.665248692340870968e-04,9.760024733026867461e-01,7.673090289428162736e-01
7.231626224041197967e-07,6.685404555019584371e-04,9.797496962854805869e-01,7.811087541680130641e-01
7.224235095244368526e-07,6.634880981545831493e-04,9.821905758390916397e-01,7.920410893459713941e-01
7.208263218787614500e-07,6.566691091177251881e-04,9.833922517901078075e-01,8.019185705190168267e-01
7.184280554962492808e-07,6.503246004465691775e-04,9.834059318604997380e-01,8.064046339705578381e-01
7.152713685275490183e-07,6.450300021140124114e-04,9.822681126733964208e-01,7.965613781862810328e-01
7.113859019467974140e-07,6.403250732367842240e-04,9.799997930509465327e-01,7.811863325593677576e-01
7.067883131834033982e-07,6.346322645440958220e-04,9.766036949446330606e-01,7.653588596614907535e-01
7.014810678931968895e-07,6.248895680074638718e-04,9.720597705559280710e-01,7.484521563666702848e-01
6.954501532196241780e-07,6.071925626267951929e-04,9.663195656559719904e-01,7.284530666365105489e-01
7.177130074383318093e-07,6.196006986498674412e-04,9.681393773322398699e-01,7.318777153600750651e-01
7.199131644414424256e-07,6.424379126620600100e-04,9.743657732954003059e-01,7.563520113108714860e-01
7.209245136449897933e-07,6.537745683922283361e-04,9.789864448364105076e-01,7.760346071628765330e-01
7.208253186832216322e-07,6.559988010272884210e-04,9.820632824978040576e-01,7.921757690946223951e-01
7.196791643826938079e-07,6.532567594565696347e-04,9.836459519648342864e-01,8.069230587226056128e-01
7.175376953630542640e-07,6.483339000978601387e-04,9.837747013033454335e-01,8.215479202848356977e-01
7.144426307699574439e-07,6.422186948857666134e-04,9.824815626051764950e-01,8.010842033220803016e-01
7.104267292993988126e-07,6.344578245411631578e-04,9.797896070146975278e-01,7.811139068024862686e-01
7.055135821952145115e-07,6.233704657911232723e-04,9.757102683753762218e-01,7.608874505241418618e-01
6.997162959855987247e-07,6.065374982761503582e-04,9.702391118983269003e-01,7.390628685599022196e-01
6.930352955156357499e-07,5.822542920387446808e-04,9.633507770858419361e-01,7.145946665284824695e-01
7.125009399660339551e-07,5.906728893703925296e-04,9.640289566662968435e-01,7.157235168187954244e-01
7.156632243895869669e-07,6.185015369452792882e-04,9.713443335403904033e-01,7.427903813179768111e-01
7.174881177111786032e-07,6.371285936434394623e-04,9.768526282891847323e-01,7.659715157225531756e-01
7.180327050340355806e-07,6.462565969153500484e-04,9.805849001586829372e-01,7.846491068988740158e-01
7.173460455109286338e-07,6.479955045678698587e-04,9.825682497889512979e-01,7.984829453933776078e-01
7.154714867127085343e-07,6.447640162855539959e-04,9.828289107771249755e-01,8.031448667739695679e-01
7.124483467905221773e-07,6.377442824886098540e-04,9.813936981802861004e-01,7.924258200724360046e-01
7.083125730337805580e-07,6.266735131766608966e-04,9.782893522639090067e-01,7.737253503351843031e-01
7.030962290275883611e-07,6.103260131329231453e-04,9.735397820701024996e-01,7.516504738924246753e-01
6.968258983821510600e-07,5.875414115236560989e-04,9.671616820090187527e-01,7.268422648269594610e-01
6.895203059188385681e-07,5.583653058243186803e-04,9.591594078258894873e-01,6.996279836851054812e-01
7.063716258632804256e-07,5.635015908483561329e-04,9.588304117648090985e-01,6.986048731752477758e-01
7.104678513975806111e-07,5.954155803128061272e-04,9.672356774335271190e-01,7.270550883696537126e-01
7.130923025890817959e-07,6.202599052714554122e-04,9.736444962003419912e-01,7.520572879877842620e-01
7.142764023795033037e-07,6.361233018723028111e-04,9.780506927703777054e-01,7.716395829640327886e-01
7.140508115538631399e-07,6.428328574064662206e-04,9.804536144294866418e-01,7.838055147863077776e-01
7.124477979549704678e-07,6.415750598507774603e-04,9.808622167708649364e-01,7.863114979071842425e-01
7.095028783213376233e-07,6.334140839974079914e-04,9.792971849671997520e-01,7.781694851048990280e-01
7.052552744331436507e-07,6.185667903074217999e-04,9.757904563493848826e-01,7.614486837058311863e-01
6.997470160914912357e-07,5.968934079688254218e-04,9.703821221939390451e-01,7.389186520113458778e-01
6.930208215913354137e-07,5.688188019684710297e-04,9.631153064192375934e-01,7.125252131707325853e-01
6.851171493472157103e-07,5.356660441577389522e-04,9.540301218163299568e-01,6.837685411991070161e-01
6.995485224648431840e-07,5.378036227848588405e-04,9.528000193036871845e-01,6.807557316808008352e-01
7.045485417489151857e-07,5.731670094529532546e-04,9.623019337606243395e-01,7.098653046002683098e-01
7.079555207950813949e-07,6.035317289746276563e-04,9.696289518073694103e-01,7.360065456208265688e-01
7.097712796191314963e-07,6.261800779159209466e-04,9.747310768939505543e-01,7.567648224764654818e-01
7.100044800297328983e-07,6.386748844520101021e-04,9.775742744360208514e-01,7.694652465585397616e-01
7.086736515006653079e-07,6.398613483558781385e-04,9.781465259095023512e-01,7.721222289214193513e-01
7.058091883019425339e-07,6.300935883125199834e-04,9.764612452158283329e-01,7.643874442645156586e-01
7.014537557554036101e-07,6.106671903237326443e-04,9.725571335922743588e-01,7.476750278460135846e-01
6.956609108811912871e-07,5.834209204711815564e-04,9.664943934618144272e-01,7.243788569145166445e-01
6.884921373499066793e-07,5.504991183799496984e-04,9.583480923059592982e-01,6.969434619100545181e-01
6.800128333092621239e-07,5.140005959246436414e-04,9.482001320833187696e-01,6.673542372914748055e-01
6.922179842785306181e-07,5.132987302754979820e-04,9.461462453959689212e-01,6.626396608854220327e-01
6.980953779642349867e-07,5.515399711641071198e-04,9.567630986168502716e-01,6.921085093710335201e-01
7.022698834658713506e-07,5.867864739462682472e-04,9.650360230659114080e-01,7.193211359055727838e-01
7.047099594235884967e-07,6.162619037720139335e-04,9.708638058754872624e-01,7.420435883090010787e-01
7.053986818006719057e-07,6.357528931245160289e-04,9.741724207006218217e-01,7.571189625973714366e-01
7.043381552824740497e-07,6.402582513934980271e-04,9.749243784063083007e-01,7.610615494288304195e-01
7.015523742488960931e-07,6.280240058553816394e-04,9.731243414834097605e-01,7.526166083805475582e-01
6.970877807858691192e-07,6.028265651019981729e-04,9.688195623643950372e-01,7.341938853899465656e-01
6.910112703687315931e-07,5.697560239847159445e-04,9.620949463319405925e-01,7.093500863393976674e-01
6.834059568829163311e-07,5.324265641994893345e-04,9.530638536746278699e-01,6.809081524337515789e-01
6.743654764585771493e-07,4.931331005285201699e-04,9.418567160948360106e-01,6.508109885843199605e-01
6.845274212840911622e-07,4.897269103687276748e-04,9.390254994072134709e-01,6.447268460138138035e-01
6.912638164544010777e-07,5.302711753301381226e-04,9.507914770462575493e-01,6.744753841551471840e-01
6.961970654961204797e-07,5.696631081002220083e-04,9.600526456907444439e-01,7.027996780825681578e-01
6.992582303193322824e-07,6.056907157603923448e-04,9.666475863193989548e-01,7.279792067349261098e-01
7.004008432902054379e-07,6.336373370779717004e-04,9.704539278479880071e-01,7.468827207461984363e-01
6.996076116095409151e-07,6.431655828302277776e-04,9.714028618342180899e-01,7.533332679661277620e-01
6.968948090989975743e-07,6.268295568977928257e-04,9.694883038992788693e-01,7.429807487447657177e-01
6.923132512836168302e-07,5.943843075020390160e-04,9.647683257099175513e-01,7.214192820717536536e-01
6.859454920595748219e-07,5.555142614503559475e-04,9.573584131193570990e-01,6.944761074136203138e-01
6.778997355775882664e-07,5.143532543295042340e-04,9.474182205962511372e-01,6.649841349885234898e-01
6.683016498331524811e-07,4.728199473874578453e-04,9.351349864382987320e-01,6.345112304765803124e-01
7.127345074364541551e-07,5.918360264592425557e-04,9.498074018584460321e-01,6.814725785653347190e-01
7.093408747170691534e-07,5.729499207672762327e-04,9.498455725344606693e-01,6.763137227083214631e-01
7.057829337850672026e-07,5.565816490620629966e-04,9.495224453520008101e-01,6.723519393986113757e-01
7.021585785421318033e-07,5.433110731875789249e-04,9.489624348045360147e-01,6.694939581051062572e-01
6.985375831148740002e-07,5.333110916011915472e-04,9.482638383622766787e-01,6.672905423874614383e-01
6.949684238723222067e-07,5.266361544037245377e-04,9.475035934776299129e-01,6.652395987766301921e-01
6.914828130209140726e-07,5.233246844695200496e-04,9.467394772958355187e-01,6.631395765757732708e-01
6.880982179684906078e-07,5.234425673846132988e-04,9.460097577068818930e-01,6.613016964916479390e-01
6.848185232056453617e-07,5.271054262010362035e-04,9.453301184745884767e-01,6.604014662719834838e-01
6.816328791225069154e-07,5.344922874077250247e-04,9.446875166086824427e-01,6.611751206712548345e-01
6.785126583231186237e-07,5.458538114244606155e-04,9.440304667231887992e-01,6.642484780840200997e-01
7.159450869579393821e-07,6.271874707875960521e-04,9.556919320862514722e-01,7.055509858580931715e-01
7.134327973348836721e-07,6.038673451837359889e-04,9.566951889629917716e-01,6.994336260090689983e-01
7.105616665020105798e-07,5.847933679805760333e-04,9.571035187975986958e-01,6.955435069109764390e-01
7.074394836906673477e-07,5.697421602487623199e-04,9.570458257089680121e-01,6.932330207612167339e-01
7.041440801899271084e-07,5.585286019919701375e-04,9.566222683340199762e-01,6.915668939223874601e-01
7.007301604621933215e-07,5.510218940726191710e-04,9.559092894560491382e-01,6.895136846093795624e-01
6.972338736774438462e-07,5.471488248329250655e-04,9.549619165799851928e-01,6.865654035538011346e-01
6.936753235146186554e-07,5.468920691137403329e-04,9.538133366254651913e-01,6.832071003064528192e-01
6.900591397338406257e-07,5.502808713929132267e-04,9.524716251564516734e-01,6.805057246280934447e-01
6.863731535162440559e-07,5.573599824789569153e-04,9.509134172192411638e-01,6.794340115776376088e-01
6.825851263413160300e-07,5.680801236144871315e-04,9.490742494687658404e-01,6.805797658990091481e-01
7.167343806944477369e-07,6.357844662632785530e-04,9.586885015459206683e-01,7.147834597947929636e-01
7.152181137073716192e-07,6.163568495916723830e-04,9.607712262790248925e-01,7.122101681654894323e-01
7.131373221340217536e-07,5.986451318061962457e-04,9.620106770000502738e-01,7.107713986877360890e-01
7.106045774160928687e-07,5.840622290498344304e-04,9.625339828170849099e-01,7.106088250751187996e-01
7.077026431836083372e-07,5.728832964801448477e-04,9.624392453314730700e-01,7.106601127815114216e-01
7.044907782515453799e-07,5.651169140048180675e-04,9.618003515439403905e-01,7.091651171904412854e-01
7.010090317747562420e-07,5.606916417170734572e-04,9.606691671967436674e-01,7.050467033948250029e-01
6.972805889602053069e-07,5.594839556452899489e-04,9.590750401497698530e-01,6.992492975149432466e-01
6.933122299779435749e-07,5.612630503712145742e-04,9.570215391191175813e-01,6.935311352455126865e-01
6.890929464885105072e-07,5.655044296195405572e-04,9.544803764132826496e-01,6.889411681790570396e-01
6.845907325464316740e-07,5.708621376014280787e-04,9.513825451300031988e-01,6.854120448595099058e-01
7.154184981358155268e-07,6.193326396019579842e-04,9.591821736117334130e-01,7.096779671827689873e-01
7.149646491596286734e-07,6.112734290371430118e-04,9.624145019642909027e-01,7.146101351827034431e-01
7.137412725916707704e-07,5.993633375916771616e-04,9.645530507508854878e-01,7.181060188096869412e-01
7.118589752793754581e-07,5.877307630229748397e-04,9.657154026747043485e-01,7.218351558123912159e-01
7.094009356701645698e-07,5.779483369579059169e-04,9.659925210697302145e-01,7.251682560820593704e-01
7.064282843800091845e-07,5.705591526786782906e-04,9.654530209528318085e-01,7.251610673427113518e-01
7.029838649042570107e-07,5.656541772206500089e-04,9.641451116405915789e-01,7.192561114329630856e-01
6.990942735807836888e-07,5.630286941999155734e-04,9.620960324757171778e-01,7.098376094280922644e-01
6.947701697394720428e-07,5.621223954795685502e-04,9.593089371401666288e-01,7.000524961744046815e-01
6.900049063492600267e-07,5.617503095206539737e-04,9.557573360839468624e-01,6.908468371395338758e-01
6.847715811533248495e-07,5.595829478875260490e-04,9.513774190046208057e-01,6.814832487365849456e-01
7.123326552199252451e-07,5.946951023992458861e-04,9.575753400011067784e-01,6.988378898586934396e-01
7.129671552390870806e-07,5.967424827979464106e-04,9.619929960865302165e-01,7.103628196790706673e-01
7.126362926767005541e-07,5.919505179782714359e-04,9.650729752425409869e-01,7.192938420929071430e-01
7.114415032625666306e-07,5.845807031124698478e-04,9.669151430429742122e-01,7.276951353267498979e-01
7.094612171559154413e-07,5.770599559635767369e-04,9.675977160894806417e-01,7.358638954577032543e-01
