# Maximun, Mean
1.4837,1.5366,1.5366,1.5386,1.5386,1.5386,1.5427,1.5427,1.5427,1.5427,1.5427,1.5430,1.5430,1.5449,1.5449,1.5449,1.5457,1.5457,1.5457,1.5457,1.5457,1.5457,1.5458,1.5458,1.5458,1.5458,1.5458,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5459,1.5460,1.5460,1.5460,1.5460,1.5460,1.5460,1.5460,1.5460,1.5460,1.5461,1.5461,1.5461,1.5461,1.5461,1.5461,1.5461,1.5461,1.5461,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462,1.5462
1.3560,1.3924,1.4538,1.4785,1.5090,1.4783,1.5036,1.5050,1.5049,1.5122,1.5112,1.5077,1.5168,1.4994,1.4942,1.5148,1.5182,1.5071,1.5165,1.5163,1.4930,1.5096,1.5047,1.5054,1.5209,1.5114,1.5072,1.5158,1.5274,1.5160,1.5110,1.4978,1.5064,1.5122,1.5174,1.5128,1.5018,1.5076,1.5099,1.5263,1.5235,1.4983,1.5145,1.5277,1.5136,1.5008,1.5130,1.4879,1.5009,1.5057,1.5158,1.4830,1.5247,1.5021,1.4880,1.4940,1.5344,1.5170,1.5108,1.4993,1.5125,1.4954,1.5069,1.5099,1.5126,1.5211,1.5120,1.5169,1.5021,1.5055,1.5020,1.5190,1.5163,1.5113,1.5245,1.5215,1.5106,1.5162,1.5212,1.4922,1.5114,1.4936,1.5126,1.5037,1.5173,1.5117,1.5041,1.5057,1.5061,1.5188,1.4846,1.4925,1.5123,1.5105,1.5236,1.5253,1.5090,1.5041,1.5111,1.4957,1.5044
